CensusTract,Opportunity_Tier,PWC_Opportunity_Index,Top_Domain,District,City,Neighborhood,1st Due,LIFEEXPPCT,LOWINCPCT,UNEMPPCT,LINGISOPCT,LESSHSPCT,E_POV150_P,With_PublicAssIncome_P,With_SSI_P,E_UNINSUR_P,With_Medicaid_P,percent_food_insecure,PRE1960PCT,E_HBURD_P,House_Vacant_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,Owner_occupied_P,Mean_Proportion_HHIncome,percent_homeowners,PTRAF,E_NOVEH_P,Mean_Transportation_time(min),Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Fromhome_P,Percent_Severe/Fatal,Avg_Person_Injured/Kill,Avg_Pedestrian_Injured/Kill,Percent_Alcohol_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Speed_Related,Percent_Hitrun_Related,Percent_Schoolzone_Related,Percent_Lgtruck_Related,Percent_Young_Related,Percent_Senior_Related,Percent_Bike_Related,Percent_Night_Related,Percent_Workzone_Related,PM25,OZONE,DSLPM,NO2,RSEI_AIR,PTSDF,UST,PWDIS,PNPL,PRMP,Total_Calls,Chronic_History,Violence_Calls,Opioid_Calls,CPR_Calls,DISABILITYPCT,UNDER5PCT,OVER64PCT,E_SNGPNT_P,E_GROUPQ_P,Total_Population,Median_Age,Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio,Prop_White,Sex_Ratio(males per 100 females),Prop_Black,Prop_Hisp,Socioeconomic_Rank,Socioeconomic_Var1,Socioeconomic_Val1,Socioeconomic_Z1,Housing_Rank,Housing_Var1,Housing_Val1,Housing_Z1,Transportation_Rank,Transportation_Var1,Transportation_Val1,Transportation_Z1,Transportation_Var2,Transportation_Val2,Transportation_Z2,Transportation_Var3,Transportation_Val3,Transportation_Z3,TransportationSafety_Rank,TransportationSafety_Var1,TransportationSafety_Val1,TransportationSafety_Z1,TransportationSafety_Var2,TransportationSafety_Val2,TransportationSafety_Z2,TransportationSafety_Var3,TransportationSafety_Val3,TransportationSafety_Z3,Environmental_Rank,Environmental_Var1,Environmental_Val1,Environmental_Z1,Environmental_Var2,Environmental_Val2,Environmental_Z2,Environmental_Var3,Environmental_Val3,Environmental_Z3,PublicHealth_Rank,PublicHealth_Var1,PublicHealth_Val1,PublicHealth_Z1,Demographics_Rank,Demographics_Var1,Demographics_Val1,Demographics_Z1,Demographics_Var2,Demographics_Val2,Demographics_Z2,Demographics_Var3,Demographics_Val3,Demographics_Z3,Socioeconomic_Var2,Socioeconomic_Val2,Socioeconomic_Z2,Socioeconomic_Var3,Socioeconomic_Val3,Socioeconomic_Z3,Housing_Var2,Housing_Val2,Housing_Z2,Housing_Var3,Housing_Val3,Housing_Z3,PublicHealth_Var2,PublicHealth_Val2,PublicHealth_Z2,PublicHealth_Var3,PublicHealth_Val3,PublicHealth_Z3
51153900904,Moderate Opportunity,4,Socioeconomic,WOODBRIDGE,Dumfries,River Heritage Boulevard,Station 23 - 1st Due,0.17839493832467535,0.085463621,0.045604396,0.028280543,0.04494661,0.056376244,0.067873303,0.020927602,0.04145312,0.079963515,0.061,0.0456718,0.082013575,0.061072756,0.0,0.006903877,0.032239819,0.825588413,0.378495763,0.852,530888.8414,0.0,45.9574659,0.622852234,0.083619702,0.052119129,0.027491409,0.202749141,0.125,1.607142857,0.017857143,0.107142857,0.25,0.053571429,0.017857143,0.160714286,0.035714286,0.017857143,0.035714286,0.25,0.125,0.017857143,0.285714286,0.017857143,6.989775683,55.0882,0.144219387,4.376006727,66.94235433,0.457200488,1.287070259,5345.34055,0.60977887,0.0,1890,452,23,8,1,0.052447552,0.053964426,0.049291528,0.070701357,0.000904432,7498,35.1,64.0,9.3,54.7,0.219611849,112.5,0.423756019,0.162264702,1.0,With_PublicAssIncome_P,0.067873303,0.22344824583858883,5.0,House_Vacant_P,0.061072756,0.6514519507867433,4.0,Mean_Transportation_time(min),45.9574659,0.6903046165557326,Work_Carpooled_P,0.083619702,-0.42392603286592556,,,,6.0,Percent_Drowsy_Related,0.053571429,1.4580085873079116,Percent_Distracted_Related,0.25,0.5428632363194252,Percent_Alcohol_Related,0.107142857,0.4476632072286157,2.0,PTSDF,0.457200488,1.0842925463857844,PWDIS,5345.34055,0.6449513538736262,RSEI_AIR,66.94235433,0.5037674043115142,3.0,Chronic_History,452.0,0.8457733951489296,0.0,Prop_Black,0.423756019,1.9900858765920708,Child_Dependency_Ratio,54.7,1.3419538270785112,Sex_Ratio(males per 100 females),112.5,0.5293174147629386,,,,,,,Mean_Proportion_HHIncome,0.378495763,0.5480180847460325,,,,Total_Calls,1890.0,0.32261438925710806,Opioid_Calls,8.0,0.17482007410562805
51153900905,High Opportunity,6,PublicHealth,POTOMAC,Dumfries,Graham Park Shores,Station 3 - 1st Due,0.183589744,0.195886386,0.108793325,0.026761333,0.070300937,0.111508453,0.01583834,0.03003823,0.121423927,0.121386334,0.132,0.11715915,0.190060077,0.050803525,0.082426128,0.0,0.019661387,0.852792705,0.401205788,0.81,378613.9247,0.008192245,48.96251932,0.634920635,0.156613757,0.049029982,0.009171076,0.089241623,0.181818182,1.363636364,0.0,0.181818182,0.090909091,0.0,0.090909091,0.181818182,0.0,0.0,0.0,0.181818182,0.0,0.0,0.181818182,0.0,6.988679508,54.78707,0.105171752,4.40406457,58.06339028,0.610764259,0.390342632,5690.108559,3.372635011,0.0,1506,382,45,4,6,0.135019711,0.083062419,0.109720416,0.049153468,0.001788036,6301,40.3,51.9,14.2,37.8,0.2594172,144.2,0.394278607,0.189410092,2.0,UNEMPPCT,0.108793325,2.0423372132167086,6.0,Mean_Proportion_HHIncome,0.401205788,0.8631189515455245,5.0,Mean_Transportation_time(min),48.96251932,1.19421258065603,Work_Fromhome_P,0.089241623,-0.8088248802582666,Work_Walk_P,0.009171076,-0.11010056921851222,3.0,Percent_Drug_Related,0.090909091,3.8843044300568694,Percent_Alcohol_Related,0.181818182,1.8503070718543269,Percent_Severe/Fatal,0.181818182,0.6034965100293268,4.0,PNPL,3.372635011,1.7911284660294413,PTSDF,0.610764259,1.7326072554223573,PWDIS,5690.108559,0.735580529576859,1.0,CPR_Calls,6.0,0.809962866391794,0.0,Sex_Ratio(males per 100 females),144.2,2.203432270434374,Prop_Black,0.394278607,1.735781562434112,DISABILITYPCT,0.135019711,1.5830213370315789,percent_food_insecure,0.132,1.0167316684636467,E_UNINSUR_P,0.121423927,0.2576752092662031,PRE1960PCT,0.11715915,0.6781638690525829,House_Vacant_P,0.050803525,0.35166046410653123,Violence_Calls,45.0,0.4139369805753933,Chronic_History,382.0,0.3913069233292295
51153901005,Less Opportunity,1,PublicHealth,COLES,Dumfries,Powell's Creek Greenway,Station 17 - 1st Due,0.175384615,0.051111447,0.040507696,0.018411362,0.025343439,0.033368564,0.033140452,0.028406102,0.026121093,0.044193843,0.045,0.002104156,0.052603893,0.0,0.0,0.0,0.012624934,0.984448135,0.319444444,0.972,466236.6797,0.008416623,46.50553877,0.707905687,0.0740638,0.027461859,0.005825243,0.173647712,0.090909091,1.818181818,0.0,0.03030303,0.212121212,0.03030303,0.03030303,0.151515152,0.0,0.0,0.121212121,0.181818182,0.303030303,0.03030303,0.242424242,0.0,7.150998907,54.54996,0.139790394,4.580749549,23.75098068,0.0,0.143134103,22.11230586,0.263333754,0.0,982,258,13,4,2,0.053642182,0.057224823,0.042276914,0.021567596,0.0,6849,33.9,63.4,10.2,53.2,0.48946316,111.4,0.216582064,0.144439317,2.0,LIFEEXPPCT,0.175384615,-0.16588899368104618,5.0,E_HBURD_P,0.052603893,-1.294656385244671,4.0,Mean_Transportation_time(min),46.50553877,0.7822092337123576,Work_Carpooled_P,0.0740638,-0.6117379478764947,Work_Drivealone_P,0.707905687,0.33867325971093487,3.0,Percent_Senior_Related,0.303030303,1.7704221480656075,Percent_Lgtruck_Related,0.121212121,0.9544891370737832,Percent_Drug_Related,0.03030303,0.8300677064094009,6.0,NO2,4.580749549,-1.0678916967420216,UST,0.143134103,-0.9010137210905483,PTSDF,0.0,-0.845914034364952,1.0,Violence_Calls,13.0,-0.6384209389530675,0.0,Child_Dependency_Ratio,53.2,1.178257523589751,Prop_White,0.48946316,0.5315827534820888,Sex_Ratio(males per 100 females),111.4,0.4712251011591982,,,,,,,House_Vacant_P,0.0,-1.1314558752128714,Owner_occupied_P,0.984448135,1.04647564556484,Total_Calls,982.0,-0.5801093871541527,Opioid_Calls,4.0,-0.5023776866403838
51153901009,Moderate Opportunity,3,Socioeconomic,COLES,Dale City,Dumfries,Station 17 - 1st Due,0.157948718,0.06105433,0.02276867,0.008932559,0.045615589,0.059037117,0.032603841,0.013398839,0.009279182,0.055854365,0.059,0.010272443,0.117016525,0.0,0.0,0.0,0.0,0.922270038,0.372286822,0.979,634993.6713,0.015185351,42.39880737,0.641967991,0.109958506,0.049199763,0.013337285,0.179905157,0.129032258,2.096774194,0.096774194,0.096774194,0.129032258,0.0,0.0,0.096774194,0.032258065,0.0,0.0,0.225806452,0.161290323,0.064516129,0.290322581,0.0,7.176833333,54.95034,0.148521017,5.311493204,26.71695376,0.0,0.108358093,157.4252248,0.16650453,0.0,1250,411,19,4,3,0.091297752,0.06993007,0.106239914,0.042429656,0.0,7328,36.8,75.5,20.8,54.7,0.548344017,98.8,0.180689103,0.126869658,1.0,LIFEEXPPCT,0.157948718,-1.1267237929026082,4.0,Mean_Proportion_HHIncome,0.372286822,0.4618692279743253,6.0,Mean_Transportation_time(min),42.39880737,0.09356435135922883,,,,,,,3.0,Percent_Bike_Related,0.064516129,1.7244653578354425,Avg_Person_Injured/Kill,2.096774194,1.5264079028836153,Avg_Pedestrian_Injured/Kill,0.096774194,0.3593482384881031,5.0,OZONE,54.95034,0.07051961171413654,PM25,7.176833333,0.03791300299662562,,,,2.0,Chronic_History,411.0,0.5795858902259624,0.0,Child_Dependency_Ratio,54.7,1.3419538270785112,Prop_White,0.548344017,0.8445236389887788,Age_Dependency_Ratio,75.5,0.5128298569516053,,,,,,,,,,,,,,,,,,
51153901010,Less Opportunity,2,PublicHealth,POTOMAC,Dumfries,Montclair,Station 17 - 1st Due,0.180512821,0.050346514,0.058237548,0.0,0.017159199,0.013249083,0.009992862,0.010706638,0.090909091,0.056163535,0.097,0.0,0.077087794,0.044989775,0.0,0.0,0.0,0.848806366,0.205612245,0.837,666055.5656,0.006423983,50.70272354,0.623147777,0.096115338,0.050861033,0.005206247,0.22226672,0.142857143,1.8571428570000001,0.0,0.071428571,0.285714286,0.071428571,0.0,0.142857143,0.0,0.0,0.142857143,0.428571429,0.357142857,0.0,0.071428571,0.0,7.151104372,54.93834,0.151137401,5.838832018,29.21284243,0.0,0.210734162,356.4940379,0.173797749,0.0,1043,278,10,4,1,0.09043981,0.10680799,0.109050143,0.087794433,0.00101916,4765,37.4,59.0,17.5,41.5,0.538949275,109.4,0.186141304,0.127038043,2.0,UNEMPPCT,0.058237548,0.35807656291501994,5.0,House_Vacant_P,0.044989775,0.18193862654273665,3.0,Mean_Transportation_time(min),50.70272354,1.486021957415445,Work_Walk_P,0.005206247,-0.33401215221540015,Work_Carpooled_P,0.096115338,-0.17833651903091496,4.0,Percent_Senior_Related,0.357142857,2.4546752911277077,Percent_Drowsy_Related,0.071428571,2.2366739112938134,Percent_Young_Related,0.428571429,2.2201519178196545,6.0,NO2,5.838832018,0.12026161829979859,OZONE,54.93834,0.053867884628727214,,,,1.0,CPR_Calls,1.0,-0.7489614789647969,0.0,UNDER5PCT,0.10680799,1.3355449200516,Prop_White,0.538949275,0.7945923195348704,E_SNGPNT_P,0.087794433,0.5482711493628789,percent_food_insecure,0.097,0.12466737079254521,,,,,,,,,,Violence_Calls,10.0,-0.7370794939088607,Total_Calls,1043.0,-0.5194638471089028
51153901011,High Opportunity,5,Socioeconomic,NEABSCO,Dale City,Ascot Woods,Station 17 - 1st Due,0.161025641,0.116988972,0.057793345,0.029115934,0.052843602,0.091737254,0.065113817,0.039703547,0.046028448,0.082071324,0.088,0.003064351,0.11011117,0.035240041,0.0,0.0,0.022763367,0.89291993,0.41671875,0.925,870125.5679,0.00847009,50.29197761,0.647376312,0.046476762,0.060869565,0.003598201,0.196401799,0.142857143,1.666666667,0.071428571,0.047619048,0.30952381,0.023809524,0.0,0.285714286,0.047619048,0.0,0.095238095,0.071428571,0.285714286,0.0,0.285714286,0.023809524,7.164756284,55.15872,0.160104358,5.840134244,33.38719093,0.031362847,0.0,1935.718101,0.201523888,0.0,1250,370,22,5,3,0.085816642,0.077033722,0.084065846,0.066701959,0.0,6534,38.6,47.8,14.5,33.3,0.378869853,110.8,0.24917343,0.174180944,1.0,LIFEEXPPCT,0.161025641,-0.9571647106870379,5.0,Mean_Proportion_HHIncome,0.41671875,1.0783608005891774,3.0,Mean_Transportation_time(min),50.29197761,1.4171452632537878,Work_Carpooled_P,0.046476762,-1.1539342194842759,Work_Walk_P,0.003598201,-0.4248256842471254,4.0,Percent_Senior_Related,0.285714286,1.5514611458263345,Percent_Distracted_Related,0.30952381,1.334389054347131,Percent_Speed_Related,0.285714286,0.9425291660587197,6.0,OZONE,55.15872,0.3596768525522659,NO2,5.840134244,0.12149146147539219,,,,2.0,Chronic_History,370.0,0.3133983853029952,0.0,Prop_Black,0.24917343,0.48394600381199593,Sex_Ratio(males per 100 females),110.8,0.43953838464806644,UNDER5PCT,0.077033722,0.3047009436307162,With_SSI_P,0.039703547,0.45035699779695454,UNEMPPCT,0.057793345,0.3432779844331591,,,,,,,,,,,,
51153901012,Exceptional Opportunity,8,PublicHealth,POTOMAC,Dumfries,Four Seasons,Station 23 - 1st Due,0.175384615,0.1830617,0.033117351,0.023255814,0.068707725,0.14380023,0.059363525,0.033659731,0.016647532,0.130144928,0.124,0.028772754,0.215422277,0.040516735,0.085731063,0.0,0.0,0.79137931,0.328874539,0.799,847446.4844,0.006119951,45.56763285,0.607843137,0.098765432,0.023965142,0.0,0.248366013,0.17592592599999998,1.416666666,0.018518519,0.101851852,0.222222222,0.046296296,0.009259259,0.444444444,0.064814815,0.009259259,0.12962963,0.111111111,0.175925926,0.0,0.351851852,0.027777778,7.119189891,55.07797,0.169051405,5.745440728,38.64243346,0.203785448,1.396550406,2786.160893,0.284355968,0.0,2336,651,50,26,7,0.183188406,0.064293915,0.434270953,0.023255814,0.001148106,3668,57.3,127.3,89.8,37.4,0.542327331,82.6,0.229508197,0.108572964,3.0,percent_food_insecure,0.124,0.8128312575673947,5.0,E_HBURD_P,0.215422277,0.15443847184961831,4.0,Work_Walk_P,0.0,-0.6280321483470866,Mean_Transportation_time(min),45.56763285,0.6249347375189368,Work_PublicTransportation_P,0.023965142,-0.2779428066645955,2.0,Percent_Speed_Related,0.444444444,2.607322173732876,Percent_Drowsy_Related,0.046296296,1.1407745195894874,Percent_Lgtruck_Related,0.12962963,1.1153558065687244,6.0,OZONE,55.07797,0.24762460570670064,DSLPM,0.169051405,0.141539221982896,RSEI_AIR,38.64243346,0.054016707935773255,1.0,Opioid_Calls,26.0,3.222209997462681,0.0,OVER64PCT,0.434270953,3.8139821209156866,DISABILITYPCT,0.183188406,3.0666282015715636,Median_Age,57.3,3.034493618632052,E_POV150_P,0.14380023,0.3711140403915849,LIFEEXPPCT,0.175384615,-0.16588899368104618,House_Vacant_P,0.040516735,0.05135637441693894,,,,Chronic_History,651.0,2.137756650750648,CPR_Calls,7.0,1.1217477354631122
51153901013,High Opportunity,6,Socioeconomic,POTOMAC,Dumfries,Forest Park,Station 23 - 1st Due,0.17839493832467535,0.283069573,0.016533637,0.076785714,0.110280374,0.222454464,0.111607143,0.03125,0.057330546,0.270921132,0.067,0.047413793,0.288392857,0.034482759,0.0,0.125862069,0.027678571,0.757539564,0.47559761,0.857,1132619.329,0.032142857,41.86828919,0.692260817,0.088360756,0.045094455,0.0,0.148689823,0.066666667,1.5,0.0,0.066666667,0.116666667,0.033333333,0.016666667,0.4,0.033333333,0.0,0.133333333,0.216666667,0.1,0.016666667,0.333333333,0.033333333,7.060565847,54.89499,0.185124713,5.905947048,38.00409591,0.27172252,3.766458372,3371.522564,0.45607832,0.0,2026,302,30,15,0,0.077363034,0.058524933,0.057629143,0.1625,0.0,3425,33.7,55.8,13.0,42.8,0.188895249,87.9,0.388666285,0.285346308,1.0,With_Medicaid_P,0.270921132,2.033939125139291,4.0,E_MOBILE_P,0.125862069,3.6331508235193826,3.0,PTRAF,1132619.329,0.8239623594643178,Work_Walk_P,0.0,-0.6280321483470866,E_NOVEH_P,0.032142857,0.35135796361837945,6.0,Percent_Speed_Related,0.4,2.1411801341012797,Percent_Lgtruck_Related,0.133333333,1.186137122799978,Percent_Drowsy_Related,0.033333333,0.5755211445414391,5.0,UST,3.766458372,1.5884068943451868,DSLPM,0.185124713,0.6103431229061331,PTSDF,0.27172252,0.30124265073940354,2.0,Opioid_Calls,15.0,1.359916155411149,0.0,E_SNGPNT_P,0.1625,2.24379157733583,Prop_Black,0.388666285,1.6873635501254456,Total_Population,3425.0,-1.1622055650556151,E_POV150_P,0.222454464,1.293737217493323,With_PublicAssIncome_P,0.111607143,1.2530180201213081,Mean_Proportion_HHIncome,0.47559761,1.8953030902681145,E_HBURD_P,0.288392857,0.8038816710720563,Total_Calls,2026.0,0.45782411788258326,,,
51153901014,High Opportunity,5,Socioeconomic,POTOMAC,Dumfries,Old Blacktop Road,Station 3 - 1st Due,0.17839493832467535,0.203454509,0.092933948,0.008492569,0.117399741,0.099538431,0.061571125,0.020523708,0.104956853,0.080250657,0.139,0.125255276,0.202406228,0.038121171,0.061946903,0.0,0.03467799,0.886739218,0.329887821,0.741,883990.7633,0.043878273,33.53732429,0.675583864,0.171974522,0.01910828,0.008917197,0.124416136,0.113772455,1.736526946,0.035928144,0.05988024,0.19760479,0.017964072,0.023952096,0.293413174,0.053892216,0.017964072,0.113772455,0.155688623,0.167664671,0.005988024,0.293413174,0.011976048,7.093647814,54.45186,0.159426034,4.785313936,32.01979424,0.28546388,1.633868942,3670.781811,1.139751735,0.0,1754,382,28,9,1,0.099252072,0.089303632,0.089504315,0.0502477,0.004214329,5083,36.7,46.8,11.8,35.0,0.368368117,131.5,0.305003772,0.18556701,1.0,UNEMPPCT,0.092933948,1.5139836559288908,4.0,PRE1960PCT,0.125255276,0.766427333454897,2.0,E_NOVEH_P,0.043878273,0.843073368425201,Work_PublicTransportation_P,0.01910828,-0.5118645870737734,Work_Fromhome_P,0.124416136,-0.3235948649955636,6.0,Percent_Speed_Related,0.293413174,1.0232766123585368,Percent_Lgtruck_Related,0.113772455,0.8123099850734998,Percent_Drug_Related,0.023952096,0.5100129869274447,3.0,PNPL,1.139751735,0.44376204932107244,PTSDF,0.28546388,0.35925585106753816,PWDIS,3670.781811,0.2047600535775054,5.0,Chronic_History,382.0,0.3913069233292295,0.0,Sex_Ratio(males per 100 females),131.5,1.5327301042820956,Prop_Black,0.305003772,0.9655994417567619,UNDER5PCT,0.089303632,0.7295094667059555,percent_food_insecure,0.139,1.1951445279978672,LOWINCPCT,0.203454509,0.23367501545504107,E_CROWD_P,0.03467799,0.06207171554522186,E_HBURD_P,0.202406228,0.038594737240464666,Opioid_Calls,9.0,0.34411951429213106,Total_Calls,1754.0,0.18740466063163289
51153901015,Moderate Opportunity,4,PublicHealth,WOODBRIDGE,Dumfries,Princeton Woods,Station 23 - 1st Due,0.17839493832467535,0.241857831,0.057268722,0.023333333,0.074952562,0.158101657,0.044166667,0.0,0.065431059,0.099774521,0.129,0.0,0.384166667,0.0,0.406666667,0.0,0.081666667,0.429817159,0.335129604,0.406,1107827.185,0.0,45.90750436,0.749742002,0.136738906,0.0,0.0,0.113519092,0.049180328,1.573770492,0.06557377,0.049180328,0.147540984,0.0,0.0,0.245901639,0.06557377,0.0,0.032786885,0.278688525,0.147540984,0.0,0.262295082,0.0,7.082437705,55.07443,0.155425998,6.238691324,43.40777377,0.24545199,4.410326657,3620.090821,0.362892957,0.0,1008,226,17,3,2,0.047632469,0.123560798,0.030609379,0.1525,0.00168492,3561,29.3,58.4,7.5,50.9,0.118894257,69.2,0.540526033,0.192431562,4.0,percent_food_insecure,0.129,0.9402690143775522,3.0,E_MUNIT_P,0.406666667,1.7172504977726883,5.0,Work_PublicTransportation_P,0.0,-1.4321795719667114,Work_Drivealone_P,0.749742002,1.015249790187621,PTRAF,1107827.185,0.763314523130534,2.0,Percent_Young_Related,0.278688525,0.6907384011011013,Percent_Speed_Related,0.245901639,0.5249663211795542,Percent_Hitrun_Related,0.06557377,0.1044156804130611,6.0,UST,4.410326657,2.0307793852695557,NO2,6.238691324,0.49789517705358677,OZONE,55.07443,0.2427123462165037,1.0,Opioid_Calls,3.0,-0.6716771268268868,0.0,Prop_Black,0.540526033,2.9974714070614787,E_SNGPNT_P,0.1525,2.016831191910611,UNDER5PCT,0.123560798,1.9155602277305526,LOWINCPCT,0.241857831,0.5556585495206692,E_POV150_P,0.158101657,0.5388714177735652,E_HBURD_P,0.384166667,1.6562751914212426,percent_homeowners,0.406,-1.4753110658391235,Chronic_History,226.0,-0.6215040710118164,Total_Calls,1008.0,-0.5542604684463412
51153901016,High Opportunity,6,PublicHealth,NEABSCO,Dumfries,Eagles Pointe,Station 23 - 1st Due,0.17839493832467535,0.171460801,0.097899475,0.032911392,0.084984985,0.115696389,0.05,0.079746835,0.049557848,0.155233315,0.108,0.003638569,0.236708861,0.041843542,0.16616131,0.0,0.008860759,0.733222714,0.36083815,0.712,1030613.53,0.017088608,43.58276367,0.588984792,0.212083847,0.020961776,0.0189067,0.159062885,0.068181818,1.954545455,0.079545455,0.034090909,0.238636364,0.034090909,0.022727273,0.181818182,0.079545455,0.045454545,0.090909091,0.159090909,0.170454546,0.0,0.238636364,0.0,7.117392077,55.20171,0.182967272,6.116978077,46.09943735,0.20415516,2.229885919,3123.932807,0.293537733,0.0,2072,353,47,6,5,0.110801264,0.06779661,0.06779661,0.036708861,0.00073692,6020,32.7,62.2,8.8,53.4,0.149264706,102.3,0.394669118,0.225,2.0,With_SSI_P,0.079746835,2.353220958709967,6.0,E_HBURD_P,0.236708861,0.3438905388809775,3.0,PTRAF,1030613.53,0.5744304511772056,Work_PublicTransportation_P,0.020961776,-0.42259437838732306,Mean_Transportation_time(min),43.58276367,0.29209826251902477,4.0,Avg_Person_Injured/Kill,1.954545455,0.9952079496942057,Percent_Drowsy_Related,0.034090909,0.6085554431701864,Percent_Schoolzone_Related,0.045454545,0.5406076089052967,5.0,DSLPM,0.182967272,0.547417883321865,UST,2.229885919,0.5326981424855122,OZONE,55.20171,0.4193316648357371,1.0,Total_Calls,2072.0,0.503556820211788,0.0,Prop_Black,0.394669118,1.7391505363462767,Child_Dependency_Ratio,53.4,1.2000836973882518,DISABILITYPCT,0.110801264,0.8370876093751045,UNEMPPCT,0.097899475,1.6794096909023142,With_Medicaid_P,0.155233315,0.481627187303865,Mean_Proportion_HHIncome,0.36083815,0.30301927202301887,E_MUNIT_P,0.16616131,0.26679980956203764,CPR_Calls,5.0,0.4981779973204759,Violence_Calls,47.0,0.4797093505459221
51153901101,Less Opportunity,1,PublicHealth,POTOMAC,Dumfries,Chamberlain Village,Station 3 - 1st Due,0.17839493832467535,0.371239912,0.064891847,0.037606838,0.053705693,0.125327511,0.116239316,0.022222222,0.044104803,0.101200686,0.0,0.427312775,0.28034188,0.140969163,0.160058737,0.022026432,0.030769231,0.134996332,0.320644391,0.079,205287.0109,0.083760684,17.55610561,0.690883191,0.113960114,0.028490028,0.022792023,0.086894587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94197459,54.77903,0.101699777,4.605097512,614.1145394,1.7593463,0.0,8808.165426,11.19244556,0.0,131,2,5,0,0,0.073756432,0.056768559,0.022270742,0.020512821,0.404803493,2474,23.2,23.8,2.3,21.6,0.55362848,181.5,0.121862163,0.18986764,5.0,LOWINCPCT,0.371239912,1.640431884628121,6.0,PRE1960PCT,0.427312775,4.059439486481986,4.0,E_NOVEH_P,0.083760684,2.5141514000464937,Work_Fromhome_P,0.086894587,-0.8412020822994751,Work_Drivealone_P,0.690883191,0.06338559912865568,2.0,Avg_Person_Injured/Kill,0.0,-6.304684192375438,Percent_Night_Related,0.0,-3.341122027504928,Percent_Distracted_Related,0.0,-2.781545172801671,3.0,RSEI_AIR,614.1145394,9.19958929028516,PTSDF,1.7593463,6.581684787619375,PNPL,11.19244556,6.509758513552101,1.0,Chronic_History,2.0,-2.0757967808348563,0.0,E_GROUPQ_P,0.404803493,7.923021308508718,Sex_Ratio(males per 100 females),181.5,4.173289813543035,Total_Population,2474.0,-1.7620208683904972,With_PublicAssIncome_P,0.116239316,1.3620673354809587,UNEMPPCT,0.064891847,0.5797638680283779,House_Vacant_P,0.140969163,2.9838819676923247,percent_homeowners,0.079,-2.891270807574781,Total_Calls,131.0,-1.4261643802444424,Opioid_Calls,0.0,-1.1795754473863957
51153901102,Less Opportunity,1,PublicHealth,POTOMAC,Dumfries,Quantico,Station 3 - 1st Due,0.17839493832467535,0.292105263,0.102222222,0.0,0.0,0.1669627,0.037712895,0.018248175,0.006808763,0.038987342,0.0,0.009009009,0.425790754,0.074324324,0.081081081,0.0,0.027980535,0.014958863,0.407618343,0.01,431302.0148,0.035279805,15.07484168,0.80361991,0.076923077,0.0,0.061538462,0.021719457,0.166666667,1.6754385969999999,0.026315790000000002,0.043859649,0.342105263,0.078947368,0.026315789,0.456140351,0.078947368,0.0,0.175438597,0.157894737,0.210526316,0.0,0.210526316,0.00877193,6.959277596,54.61496,0.153393294,5.111573798,51.72197596,1.042302667,0.397932322,4855.608539,11.12488073,0.0,303,29,0,0,1,0.041012658,0.174067496,0.0,0.081508516,0.208407342,3347,22.7,47.1,0.0,47.1,0.593845301,145.4,0.090379817,0.197671195,2.0,UNEMPPCT,0.102222222,1.8234215745157274,6.0,Owner_occupied_P,0.014958863,-3.3575163162655244,3.0,Work_Drivealone_P,0.80361991,1.8865628602795292,Work_Fromhome_P,0.021719457,-1.7402885692864778,Work_PublicTransportation_P,0.0,-1.4321795719667114,4.0,Percent_Speed_Related,0.456140351,2.7299911387067985,Percent_Drowsy_Related,0.078947368,2.564533011142447,Percent_Lgtruck_Related,0.175438597,1.990809097357445,5.0,PNPL,11.12488073,6.468988544126879,PTSDF,1.042302667,3.5544738037544237,PWDIS,4855.608539,0.5162154871058472,1.0,Chronic_History,29.0,-1.9005025702758294,0.0,E_GROUPQ_P,0.208407342,3.975763790310614,UNDER5PCT,0.174067496,3.6642018871059796,Sex_Ratio(males per 100 females),145.4,2.266805703456637,LOWINCPCT,0.292105263,0.9769462113818577,E_POV150_P,0.1669627,0.6428124674708403,percent_homeowners,0.01,-3.1900513035373503,E_HBURD_P,0.425790754,2.026732439068076,Total_Calls,303.0,-1.255163841100459,Opioid_Calls,0.0,-1.1795754473863957
