ID,Raw_Opportunity_Index,Standardized_Opportunity_Index,PWC_Opportunity_Index,Opportunity_Tier,Top_Domain,Socioeconomic_Rank,Housing_Rank,Transportation_Rank,TransportationSafety_Rank,Environmental_Rank,PublicHealth_Rank,Socioeconomic_Score_Weighted,Housing_Score_Weighted,Transportation_Score_Weighted,TransportationSafety_Score_Weighted,Environmental_Score_Weighted,PublicHealth_Score_Weighted
51153901011,-0.15157442872764132,-0.16165706793893275,5,High Opportunity,Socioeconomic,1.0,5.0,3.0,4.0,6.0,2.0,-0.16515349983132518,0.029003981362041464,0.06930657732212127,0.032294585331940226,-0.011610469196208896,-0.1054156037162102
51153901014,0.10066606693447681,0.10736231274744186,5,High Opportunity,Socioeconomic,1.0,4.0,2.0,6.0,3.0,5.0,0.13387569084778742,0.00893822268773532,-0.051988412883748863,0.005340821752881044,0.013048089026596781,-0.00854834449677487
51153901306,-0.24784461410959266,-0.26433108775495273,4,Moderate Opportunity,Socioeconomic,1.0,3.0,5.0,4.0,6.0,2.0,-0.4136906335683627,0.03964397857569555,0.033895352800519564,-0.03924971720268826,-0.0023175616620616135,0.13387396694730477
51153901503,-0.18813644729182,-0.20065116983744186,4,Moderate Opportunity,Socioeconomic,1.0,4.0,5.0,3.0,6.0,2.0,-0.4827787277343087,0.039111339319332666,0.035023780746493594,0.09118492583863119,-0.01061900293811558,0.13994123747614678
51153901223,-0.19502042113652623,-0.20799306145362692,4,Moderate Opportunity,Socioeconomic,1.0,6.0,4.0,3.0,5.0,2.0,-0.16711594226631535,0.01531983682245605,0.030556189625765763,0.0771721069896933,-0.01569638055517884,-0.13525623175294715
51153900904,-0.2053398512292663,-0.21899893378708424,4,Moderate Opportunity,Socioeconomic,1.0,5.0,4.0,6.0,2.0,3.0,-0.284709301367892,0.018662597805271786,0.019092190983796425,-0.009559121770830858,0.026434655588273525,0.02473912753211489
51153900801,-0.3199659895014227,-0.34124993336390336,4,Moderate Opportunity,Socioeconomic,1.0,3.0,2.0,5.0,6.0,4.0,-0.3721800996565659,0.03580182811663601,0.056345574385116885,-0.01884416200310458,0.014185319262951768,-0.03527444960645685
51153901233,-0.27980295605647965,-0.2984152792553982,4,Moderate Opportunity,Socioeconomic,1.0,3.0,2.0,6.0,4.0,5.0,-0.30983838631479865,0.030486855623622446,0.03542415700149162,-0.0112417244885026,-0.012849479284992395,-0.011784378593300048
51153901418,-0.1805789020540084,-0.1925909012669711,4,Moderate Opportunity,PublicHealth,2.0,4.0,3.0,5.0,6.0,1.0,0.21463357046676107,-0.08907535324509488,-0.11095303196163316,0.042360948743720185,0.002645530834407473,-0.24019056689216908
51153901229,-0.3220346935474221,-0.34345624635031463,4,Moderate Opportunity,PublicHealth,2.0,4.0,3.0,6.0,5.0,1.0,-0.13904703770452487,0.02354387981549625,0.030593007455354537,0.004425599720471352,-0.016044892273568652,-0.22550525056065074
51153901015,-0.25703041129428594,-0.27412791860580465,4,Moderate Opportunity,PublicHealth,4.0,3.0,5.0,2.0,6.0,1.0,0.018819352418643305,-0.05356244846547777,0.01615699458563097,-0.05744471184243622,0.010490058028614156,-0.19148965601926035
51153901221,-0.27609761703465896,-0.2944634633256574,4,Moderate Opportunity,PublicHealth,2.0,3.0,5.0,6.0,4.0,1.0,-0.031177364088896774,-0.019733775346300882,-0.013148006319053175,-0.004783572579905492,-0.018773264736918475,-0.1884816339635842
51153901225,-0.28401739441985707,-0.30291005950660493,4,Moderate Opportunity,Socioeconomic,1.0,6.0,5.0,3.0,4.0,2.0,-0.1318269935579388,0.011136004507425074,-0.012261326511364749,-0.06636836955749903,-0.016434121718465314,-0.06826258758201424
51153900408,-0.40697014895691175,-0.43404155681998335,3,Moderate Opportunity,PublicHealth,2.0,6.0,5.0,3.0,4.0,1.0,0.025206519401376016,-0.0044348199127551965,0.012857287922860729,0.020433785002270968,-0.017312182029984538,-0.44372073934067974
51153901304,-0.5046510571669778,-0.5382201398923645,3,Moderate Opportunity,PublicHealth,2.0,5.0,4.0,3.0,6.0,1.0,0.13231421561790332,0.019755184763744736,0.02451824889816473,0.07006798969465981,-0.005275463697635494,-0.746031232443815
51153901009,-0.6761544076636052,-0.7211317894081642,3,Moderate Opportunity,Socioeconomic,1.0,4.0,6.0,3.0,5.0,2.0,-0.48941305432851717,0.036783603518348036,0.012245296719019694,-0.07360718373692025,-0.015680366661801292,-0.1464827031737343
51153901226,-0.32946106493308464,-0.35137661546342525,3,Moderate Opportunity,Socioeconomic,1.0,3.0,5.0,4.0,6.0,2.0,-0.24633144290807943,0.032807647648379616,0.030132123649507476,-0.03174135244758005,-0.016523994829402457,-0.09780404604590981
51153901228,-0.42948259816422485,-0.45805152051588954,3,Moderate Opportunity,PublicHealth,3.0,4.0,5.0,2.0,6.0,1.0,-0.033582283904446224,0.023917537988342986,0.01917780795636733,-0.07533836509832045,-0.015964218864133784,-0.3476930762420347
51153901231,-0.47992994327807903,-0.5118545924777363,3,Moderate Opportunity,Socioeconomic,1.0,6.0,3.0,4.0,5.0,2.0,-0.28752791847703707,0.002288337142377229,0.055350024011145055,-0.040946477175625766,-0.015450206115303233,-0.19364370266363531
51153901507,-0.672216591897439,-0.716932032521823,3,Moderate Opportunity,PublicHealth,2.0,4.0,5.0,3.0,6.0,1.0,-0.33371762779584707,0.011567781854638137,-0.00864841283909403,0.044512996892122327,-0.0025729231399802227,-0.38335840686927825
51153901219,-0.5284088703031581,-0.5635583083715414,3,Moderate Opportunity,Socioeconomic,1.0,5.0,4.0,3.0,6.0,2.0,-0.49104038781013876,0.029930951802544858,0.03175742009696078,0.03937420285749627,-0.02120905328992902,-0.1172220039600922
51153901237,-0.6998221452521225,-0.7463738905687938,3,Moderate Opportunity,PublicHealth,4.0,6.0,3.0,2.0,5.0,1.0,0.02991548127331619,-0.011009167761932939,0.05481268556617094,-0.0909928854620375,-0.018743999975597798,-0.6638042588920414
51153901421,-0.3872697812159918,-0.41303073254672595,3,Moderate Opportunity,Socioeconomic,1.0,4.0,3.0,6.0,5.0,2.0,-0.4150588461542998,0.03406880740540363,0.0397099041980912,-0.018364888202956058,0.02426873607133232,-0.05189349453356314
51153901505,-0.5839987134159461,-0.6228459541851112,3,Moderate Opportunity,PublicHealth,2.0,4.0,5.0,3.0,6.0,1.0,-0.28112377271918726,0.03437738233404311,0.03332572406936126,-0.03695938256286969,-0.004785296126921934,-0.32883336841037164
51153901230,-0.629889422406094,-0.6717892853476273,3,Moderate Opportunity,PublicHealth,3.0,4.0,5.0,2.0,6.0,1.0,0.03914117770234964,0.03171471391714253,0.019028995730204383,-0.06763022850566451,-0.015771881668529927,-0.6363721995815961
51153901506,-0.7889654869439704,-0.8414469933681884,2,Less Opportunity,PublicHealth,2.0,5.0,3.0,4.0,6.0,1.0,-0.235356539831441,0.009371500112006406,0.02031026940239973,0.019970536894950736,-0.0040443958529056655,-0.5992168576689806
51153900100,-0.706509866156256,-0.7535064746176425,2,Less Opportunity,Socioeconomic,1.0,6.0,4.0,3.0,5.0,2.0,-0.3810182279316891,0.002629094449432623,0.05441879442696848,-0.06224422823459379,0.01183121032813505,-0.3321265091945092
51153901010,-0.8046764471519781,-0.8582030371352767,2,Less Opportunity,PublicHealth,2.0,5.0,3.0,4.0,6.0,1.0,-0.32973323529423376,0.014526510598037931,0.05926306653115942,-0.018218916401618775,-0.013749897328992183,-0.5167639752563308
51153901416,-0.7509094047512279,-0.8008594436332912,2,Less Opportunity,PublicHealth,2.0,5.0,4.0,3.0,6.0,1.0,-0.10236641681582807,0.021695356007065816,0.026270193998594753,-0.05674149602940461,0.008232288301093451,-0.6479993302127492
51153901222,-0.8264032011755539,-0.8813750416796103,2,Less Opportunity,PublicHealth,2.0,6.0,4.0,3.0,5.0,1.0,-0.1829317352721632,0.015957120451595492,0.021859417952134412,0.1539059324058134,-0.01842706152837948,-0.8167668751845545
51153901234,-0.7642262273201816,-0.8150620931753737,2,Less Opportunity,Socioeconomic,1.0,4.0,3.0,6.0,5.0,2.0,-0.48656261945264495,0.03113350891811478,0.05353946681439122,0.007208949732090052,-0.0113818163655911,-0.3581637169665417
51153901236,-0.7401046727359395,-0.7893359873872778,2,Less Opportunity,Socioeconomic,1.0,6.0,4.0,3.0,5.0,2.0,-0.385867970408807,0.014432090221806061,0.03765422160408068,-0.06786984108185616,-0.020062280985454418,-0.3183908920857086
51153901414,-0.7216553286829275,-0.7696594041400759,2,Less Opportunity,Socioeconomic,1.0,4.0,5.0,3.0,6.0,2.0,-0.5027168163197889,0.03186495677083105,0.03128369308535027,-0.03262408525688699,0.008336724365102152,-0.2577998013275351
51153901703,-0.7746598979473057,-0.8261898052543826,2,Less Opportunity,PublicHealth,4.0,3.0,2.0,6.0,5.0,1.0,-0.02799161401705239,0.0384076306545746,-0.044366550921760256,-0.001104710798337296,-0.003799040247345877,-0.7358056126173845
51153901305,-0.7789440636332092,-0.8307589510473857,2,Less Opportunity,PublicHealth,2.0,3.0,4.0,6.0,5.0,1.0,-0.312155149058208,0.02842089084257264,0.017434856100704374,0.003230320044941343,0.007040328545404283,-0.5229153101086239
51153901417,-0.7953166357807544,-0.8482206167795827,2,Less Opportunity,Socioeconomic,1.0,4.0,3.0,6.0,5.0,2.0,-0.4358666450557281,0.024724350851069533,0.030174815678416254,-0.006409436973526583,0.008483053448418883,-0.41642277372940445
51153901005,-0.9099455651920455,-0.9704745931604215,1,Less Opportunity,PublicHealth,2.0,5.0,4.0,3.0,6.0,1.0,-0.45238515668825374,0.03667589915998121,0.03791883036080846,-0.03816512341145351,-0.012149115207712901,-0.481840899405415
51153901102,-1.2837229577611948,-1.369115431537991,1,Less Opportunity,PublicHealth,2.0,6.0,3.0,4.0,5.0,1.0,-0.2095872788104142,-0.06592029625860037,-0.17157394188797928,0.09605539217404924,0.09024719619280751,-1.0229440291710576
51153901232,-1.0364054149905293,-1.1053464755882567,1,Less Opportunity,PublicHealth,2.0,4.0,3.0,6.0,5.0,1.0,-0.4158434600345435,0.032097049274882584,0.035220163678579254,0.005464735055779659,-0.010473962360147589,-0.6828699406050798
51153901101,-1.4208935634357034,-1.5154105428367004,1,Less Opportunity,PublicHealth,5.0,6.0,4.0,2.0,3.0,1.0,-0.062080560213066426,-0.06164440139696145,-0.12289295514295802,-0.23792727622870344,0.1775378780023616,-1.1138862484563756
51153901303,-1.080649007462243,-1.152533125038963,1,Less Opportunity,PublicHealth,2.0,5.0,3.0,4.0,6.0,1.0,-0.20977042941972157,0.03490626897500527,0.07989359876633864,0.0485913861873906,-0.0008211980022287688,-1.0334486339690272
51153901235,-1.3580241066297427,-1.4483590478353434,1,Less Opportunity,PublicHealth,2.0,4.0,6.0,3.0,5.0,1.0,-0.6068784121852442,0.024760848957584472,-0.0005275547671668091,-0.05075493094124065,-0.022500478099872243,-0.7021235795938034
51153901413,-1.2486225838425307,-1.3316802020017,1,Less Opportunity,PublicHealth,2.0,4.0,5.0,3.0,6.0,1.0,-0.3567775467185426,0.035228813510255,0.01596919240610223,-0.06463727560431676,0.006288679743452683,-0.8846944471794812
51153901412,-1.131839004051085,-1.2071282492021926,1,Less Opportunity,PublicHealth,2.0,4.0,5.0,3.0,6.0,1.0,-0.45188026934916775,0.026920405116592116,0.010923913451006215,-0.060279119940890975,0.003957642424476509,-0.6614815757531013
51153901420,-1.1566969419521715,-1.2336397220794437,1,Less Opportunity,PublicHealth,2.0,6.0,4.0,3.0,5.0,1.0,-0.4261690272727951,0.025245138007130376,0.04428191813041883,-0.11185426666023697,0.040595120874733714,-0.7287958250314224
51153901415,-1.030258278083093,-1.0987904348562085,1,Less Opportunity,PublicHealth,2.0,5.0,4.0,3.0,6.0,1.0,-0.48109566599271525,0.01749038658384474,0.047065975997281184,-0.06195164147634074,0.009967313759987573,-0.5617346469551503
51153901510,-1.0217457032232988,-1.0897116086716303,1,Less Opportunity,Socioeconomic,1.0,5.0,3.0,4.0,6.0,2.0,-0.5415646743142837,0.01949539794731685,0.06668123415825748,-0.05016429758906317,-0.0014067438404980145,-0.5147866195850284
51153901511,-0.8809435730343957,-0.9395434060469411,1,Less Opportunity,Socioeconomic,1.0,5.0,4.0,3.0,6.0,2.0,-0.5740460675039897,0.021259946002793732,0.02924522557352692,-0.059029712932264056,-0.0024189260258706204,-0.29595403814859195
