ID,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PRE1960PCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PTSDF,UST,PWDIS,NO2,DWATER,PNPL,PRMP,E_TOTPOP,E_HU,E_HH,E_POV150_P,E_UNINSUR_P,E_HBURD_P,E_SNGPNT_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,E_NOVEH_P,E_GROUPQ_P,SVI_statewide,House_Vacant_P,With_Medicaid_P,Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Taximotorbike_P,Work_Fromhome_P,With_PublicAssIncome_P,With_SSI_P,Mean_Transportation_time(min),Mean_Proportion_HHIncome,Owner_occupied_P,Total_Crash,Percent_Fatal_Injury,Percent_Severe_Injury,Percent_Visible_Injury,Percent_Nonvisible_Injury,Avg_Kill_Person,Avg_Kill_Pedestrian,Avg_Injured_Person,Avg_Injured_Pedestrian,Percent_Workzone_Related,Percent_Schoolzone_Related,Percent_Alcohol_Related,Percent_Animal_Related,Percent_Unrestrained_Related,Percent_Bike_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Guardrail_Related,Percent_Hitrun_Related,Percent_Lgtruck_Related,Percent_Motorcycle_Related,Percent_Pedestrian_Related,Percent_Speed_Related,Percent_Senior_Related,Percent_Young_Related,Percent_Mainline_Related,Percent_Night_Related,Percent_Urban_Crash,Total_Population,Median_Age,Sex_Ratio(males per 100 females),Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio,Num_School,Num_Fire_Station,Num_Library,Num_Hospital,Num_Worship,Num_Shopping_Center,Prop_Hisp,Prop_White,Prop_Black,Prop_American_Native,Prop_Asian,Prop_Hawaiian,Prop_Onemorerace,percent_food_insecure,percent_homeowners,SFPC,VMC,Vegetation Ordinance,total_population,percent_food_insecure.1,percent_homeowners.1,1st Due,District,City,Neighborhood,Total_Calls,Total_EMS_Calls,Fire_Calls,Structure_Fire_Calls,Overdose_Calls,CPR_Calls,Stroke_Patients,Cardiac_Patients,Diabetic_Patients,Respiratory_Patients,Blood_Pressure_Patients,High_Cholesterol_Patients,Primary_Fire_Station,Shootings,Stabbings,Assaults,Attempted_Suicide,Auto_Accidents,Opioid_Calls,High_Volume_Utilizer_Calls,High_Volume_Utilizer_Percent,Domestic,Homeless
51153901013,0.777545536,0.283069573,0.016533637,0.077363034,0.076785714,0.110280374,0.058524933,0.057629143,,0.047413793,7.060565847,54.89499,0.185124713,38.00409591,1132619.329,0.27172252,3.766458372,3371.522564,5.905947048,0.0,0.45607832,0.0,3349,1160,1120,0.222454464,0.057330546,0.288392857,0.1625,0.0,0.125862069,0.027678571,0.032142857,0.0,0.6687,0.034482759,0.270921132,0.692260817,0.088360756,0.045094455,0.0,0.02559415,0.148689823,0.111607143,0.03125,41.86828919,0.47559761,0.757539564,60.0,0.0,0.066666667,0.85,0.083333333,0.0,0.0,1.5,0.0,0.033333333,0.0,0.066666667,0.0,0.066666667,0.016666667,0.116666667,0.033333333,0.016666667,0.133333333,0.033333333,0.133333333,0.05,0.0,0.4,0.1,0.216666667,0.916666667,0.333333333,1.0,3425,33.7,87.9,55.8,13.0,42.8,1,0,0,1,3,1,0.285346308,0.188895249,0.388666285,0.00114482,0.081568403,0.00057241,0.050085861,0.067,0.857,11.0,3.0,3.0,3425,0.067,0.857,Station 23 - 1st Due,POTOMAC,Dumfries,Forest Park,2026,1648,272,13,32,0,24,40,70,41,102,25,Primary Fire Station - Station 23,2,2,26,7,419,15,48,2.4,1,6
51153901014,0.700180614,0.203454509,0.092933948,0.099252072,0.008492569,0.117399741,0.089303632,0.089504315,,0.125255276,7.093647814,54.45186,0.159426034,32.01979424,883990.7633,0.28546388,1.633868942,3670.781811,4.785313936,0.0,1.139751735,0.0,4983,1469,1413,0.099538431,0.104956853,0.202406228,0.0502477,0.061946903,0.0,0.03467799,0.043878273,0.004214329,0.7658,0.038121171,0.080250657,0.675583864,0.171974522,0.01910828,0.008917197,0.0,0.124416136,0.061571125,0.020523708,33.53732429,0.329887821,0.886739218,167.0,0.017964072,0.095808383,0.832335329,0.053892216,0.023952096,0.005988024,1.71257485,0.02994012,0.011976048,0.017964072,0.05988024,0.023952096,0.077844311,0.005988024,0.19760479,0.017964072,0.023952096,0.125748503,0.053892216,0.113772455,0.05988024,0.035928144,0.293413174,0.167664671,0.155688623,0.982035928,0.293413174,0.784431138,5083,36.7,131.5,46.8,11.8,35.0,3,0,1,0,14,2,0.18556701,0.368368117,0.305003772,0.00301735,0.074679407,0.002011567,0.0510435,0.139,0.741,4.0,10.0,12.0,5083,0.139,0.741,Station 3 - 1st Due,POTOMAC,Dumfries,Old Blacktop Road,1754,1341,323,14,33,1,25,58,87,49,130,33,Primary Fire Station - Station 3,1,0,27,10,350,9,34,1.9,0,5
51153901015,0.904802022,0.241857831,0.057268722,0.047632469,0.023333333,0.074952562,0.123560798,0.030609379,,0.0,7.082437705,55.07443,0.155425998,43.40777377,1107827.185,0.24545199,4.410326657,3620.090821,6.238691324,0.0,0.362892957,0.0,3561,1200,1200,0.158101657,0.065431059,0.384166667,0.1525,0.406666667,0.0,0.081666667,0.0,0.00168492,0.7862,0.0,0.099774521,0.749742002,0.136738906,0.0,0.0,0.0,0.113519092,0.044166667,0.0,45.90750436,0.335129604,0.429817159,61.0,0.032786885,0.016393443,0.901639344,0.049180328,0.032786885,0.0,1.540983607,0.06557377,0.0,0.0,0.049180328,0.0,0.032786885,0.0,0.147540984,0.0,0.0,0.114754098,0.06557377,0.032786885,0.049180328,0.06557377,0.245901639,0.147540984,0.278688525,0.803278689,0.262295082,1.0,3561,29.3,69.2,58.4,7.5,50.9,0,0,0,0,0,2,0.192431562,0.118894257,0.540526033,0.001073537,0.096349973,0.000805153,0.042941492,0.129,0.406,9.0,5.0,4.0,3561,0.129,0.406,Station 23 - 1st Due,WOODBRIDGE,Dumfries,Princeton Woods,1008,804,144,15,18,2,15,26,50,40,79,16,Primary Fire Station - Station 23,0,0,17,10,66,3,85,8.4,3,2
51153901016,0.780766396,0.171460801,0.097899475,0.110801264,0.032911392,0.084984985,0.06779661,0.06779661,,0.003638569,7.117392077,55.20171,0.182967272,46.09943735,1030613.53,0.20415516,2.229885919,3123.932807,6.116978077,0.0,0.293537733,0.0,5428,1649,1580,0.115696389,0.049557848,0.236708861,0.036708861,0.16616131,0.0,0.008860759,0.017088608,0.00073692,0.6451,0.041843542,0.155233315,0.588984792,0.212083847,0.020961776,0.0189067,0.0,0.159062885,0.05,0.079746835,43.58276367,0.36083815,0.733222714,88.0,0.0,0.068181818,0.863636364,0.068181818,0.0,0.0,1.954545455,0.079545455,0.0,0.045454545,0.034090909,0.0,0.068181818,0.0,0.238636364,0.034090909,0.022727273,0.045454545,0.079545455,0.090909091,0.011363636,0.079545455,0.181818182,0.170454546,0.159090909,1.0,0.238636364,1.0,6020,32.7,102.3,62.2,8.8,53.4,4,1,0,0,1,1,0.225,0.149264706,0.394669118,0.000367647,0.167279412,0.002389706,0.053860294,0.108,0.712,6.0,5.0,1.0,6020,0.108,0.712,Station 23 - 1st Due,NEABSCO,Dumfries,Eagles Pointe,2072,1714,285,14,47,5,31,40,97,41,117,27,Primary Fire Station - Station 23,0,0,47,12,188,6,58,2.8,4,11
51153901101,0.472052402,0.371239912,0.064891847,0.073756432,0.037606838,0.053705693,0.056768559,0.022270742,,0.427312775,6.94197459,54.77903,0.101699777,614.1145394,205287.0109,1.7593463,0.0,8808.165426,4.605097512,0.0,11.19244556,0.0,2290,681,585,0.125327511,0.044104803,0.28034188,0.020512821,0.160058737,0.022026432,0.030769231,0.083760684,0.404803493,0.7552,0.140969163,0.101200686,0.690883191,0.113960114,0.028490028,0.022792023,0.056980057,0.086894587,0.116239316,0.022222222,17.55610561,0.320644391,0.134996332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474,23.2,181.5,23.8,2.3,21.6,0,1,0,0,0,0,0.18986764,0.55362848,0.121862163,0.000912825,0.052487449,0.005933364,0.05979005,,0.079,1.0,7.0,0.0,2474,,0.079,Station 3 - 1st Due,POTOMAC,Dumfries,Chamberlain Village,131,114,13,1,0,0,0,0,1,0,1,0,Primary Fire Station - Station 3,0,1,4,3,1,0,0,0.0,0,0
51153901102,0.308170515,0.292105263,0.102222222,0.041012658,0.0,0.0,0.174067496,0.0,,0.009009009,6.959277596,54.61496,0.153393294,51.72197596,431302.0148,1.042302667,0.397932322,4855.608539,5.111573798,0.0,11.12488073,0.0,3378,888,822,0.1669627,0.006808763,0.425790754,0.081508516,0.081081081,0.0,0.027980535,0.035279805,0.208407342,0.5502,0.074324324,0.038987342,0.80361991,0.076923077,0.0,0.061538462,0.036199095,0.021719457,0.037712895,0.018248175,15.07484168,0.407618343,0.014958863,114.0,0.01754386,0.149122807,0.728070175,0.105263158,0.01754386,0.00877193,1.657894737,0.01754386,0.00877193,0.0,0.043859649,0.0,0.096491228,0.0,0.342105263,0.078947368,0.026315789,0.149122807,0.078947368,0.175438597,0.043859649,0.026315789,0.456140351,0.210526316,0.157894737,0.99122807,0.210526316,0.298245614,3347,22.7,145.4,47.1,,47.1,0,0,0,0,1,0,0.197671195,0.593845301,0.090379817,0.004990297,0.022456335,0.007762684,0.072359301,,0.01,,,,3347,,0.01,Station 3 - 1st Due,POTOMAC,Dumfries,Quantico,303,241,57,1,0,1,1,2,7,6,12,1,Primary Fire Station - Station 3,0,0,0,0,183,0,0,0.0,0,2
51153901203,0.664875566,0.155825792,0.044046467,0.07389581,0.058479532,0.158047166,0.070984163,0.144230769,0.135384615,0.023391813,7.229948634,55.31073,0.17039332,31.81500104,968215.7395,0.047801894,3.065237532,41.57863842,6.24538736,0.0,0.106248356,0.0,3536,1368,1368,0.116233032,0.188631222,0.288011696,0.05628655,0.0,0.016081871,0.054093567,0.127923977,0.0,0.7922,0.0,0.155719139,0.709331974,0.122386538,0.022437532,0.010708822,0.018357981,0.116777155,0.075292398,0.033625731,46.83169746,0.322125,0.835124434,74.0,0.013513514,0.121621622,0.810810811,0.054054054,0.013513514,0.0,1.743243243,0.135135135,0.0,0.0,0.094594595,0.013513514,0.013513514,0.0,0.175675676,0.013513514,0.013513514,0.0,0.108108108,0.094594595,0.040540541,0.094594595,0.162162162,0.189189189,0.135135135,1.0,0.27027027,1.0,3835,33.0,131.7,56.3,21.4,34.9,1,1,1,0,4,3,0.430600548,0.242461999,0.171941191,0.001495141,0.097433342,0.001495141,0.043109893,0.102,0.841,6.0,4.0,6.0,3835,0.102,0.841,Station 13 - 1st Due,NEABSCO,Dale City,Glendale,1399,1079,210,17,16,5,17,46,80,42,117,33,Primary Fire Station - Station 13,1,1,22,8,222,4,41,2.9,1,0
51153901208,0.438192668,0.201205511,0.07256894,0.127372053,0.07756654,0.100823045,0.033248082,0.282182438,0.154871795,0.0,7.274329508,55.95513,0.250528148,39.15522592,1256752.809,0.315052738,1.406666688,114.7505405,6.418285937,0.0,0.0,0.22466342,3519,1327,1315,0.18897414,0.080136402,0.211406844,0.031178707,0.109269028,0.031650339,0.009125475,0.028897338,0.009946007,0.8459,0.009042954,0.13225992,0.71914557,0.111550633,0.050632911,0.011075949,0.0,0.107594937,0.037262357,0.029657795,41.2677305,0.472342995,0.869115959,33.0,0.060606061,0.151515152,0.757575758,0.03030303,0.060606061,0.0,2.03030303,0.03030303,0.0,0.0,0.090909091,0.0,0.090909091,0.03030303,0.333333333,0.03030303,0.0,0.060606061,0.03030303,0.060606061,0.060606061,0.03030303,0.121212121,0.272727273,0.151515152,1.0,0.363636364,1.0,3379,44.6,90.7,108.3,60.6,47.7,1,0,0,0,1,0,0.215982028,0.510269576,0.144736842,0.000320924,0.078947368,0.001925546,0.040436457,0.099,0.819,0.0,11.0,4.0,3379,0.099,0.819,Station 2 - 1st Due,OCCOQUAN,Dale City,Lake Ridge,1813,1368,142,14,12,4,21,79,58,28,102,32,Primary Fire Station - Station 2,0,0,13,5,15,5,18,1.0,0,1
51153901209,0.629951249,0.195200245,0.058183955,0.059459459,0.020875764,0.095331215,0.070688605,0.131627057,0.144615385,0.008508509,7.245725137,55.66317,0.199946451,35.09796606,1209274.112,0.168614759,1.992966948,50.58751628,6.790895117,0.0,0.0,0.070241215,6564,1998,1964,0.1535649,0.083333333,0.140529532,0.058553971,0.051551552,0.0,0.031568228,0.064663951,0.0,0.6349,0.017017017,0.149034749,0.707212714,0.122555012,0.043398533,0.010391198,0.007334963,0.10910758,0.044297352,0.039205703,39.47341338,0.258674863,0.799055454,81.0,0.012345679,0.086419753,0.75308642,0.148148148,0.012345679,0.0,1.666666667,0.111111111,0.012345679,0.0,0.0,0.0,0.086419753,0.024691358,0.160493827,0.037037037,0.012345679,0.037037037,0.049382716,0.012345679,0.024691358,0.111111111,0.098765432,0.12345679,0.172839506,1.0,0.271604938,1.0,6605,37.4,93.7,72.9,25.7,47.3,0,0,1,1,5,4,0.292400301,0.348081264,0.162227239,0.00165538,0.132580888,0.001354402,0.05282167,0.127,0.777,4.0,19.0,6.0,6605,0.127,0.777,Station 14 - 1st Due,OCCOQUAN,Dale City,Lake Ridge,2187,1712,285,29,31,3,25,56,80,50,137,28,Primary Fire Station - Station 14,2,1,18,20,204,10,63,2.9,2,5
51153901211,0.809265442,0.220158598,0.024604569,0.076794658,0.0808,0.230645161,0.025250417,0.074707846,0.209230769,0.056501548,7.252120492,55.28797,0.163261273,30.33520275,900048.5228,0.0,3.528667488,46.7637034,6.37265802,0.0,0.104813102,0.0,4792,1292,1250,0.176961603,0.218071786,0.168,0.1008,0.0,0.0,0.1,0.0264,0.000626043,0.6927,0.03250774,0.187604341,0.640997433,0.225889256,0.006967363,0.01210121,0.01870187,0.095342868,0.0776,0.064,43.33806242,0.452696078,0.91250783,71.0,0.014084507,0.056338028,0.845070423,0.084507042,0.014084507,0.0,1.76056338,0.070422535,0.0,0.0,0.028169014,0.0,0.084507042,0.014084507,0.267605634,0.0,0.042253521,0.0,0.014084507,0.056338028,0.042253521,0.042253521,0.126760563,0.098591549,0.253521127,1.0,0.225352113,1.0,4757,35.2,94.3,53.4,15.5,37.9,1,0,0,0,3,1,0.514917364,0.214852973,0.132002576,0.001502468,0.090362739,0.0,0.040995922,0.083,0.88,4.0,15.0,5.0,4757,0.083,0.88,Station 13 - 1st Due,OCCOQUAN,Dale City,Hillendale,1163,933,117,9,25,2,36,62,99,42,117,32,Primary Fire Station - Station 13,1,1,30,20,111,11,13,1.1,1,1
51153901212,0.773550007,0.209406791,0.07133059,0.106450757,0.060873606,0.208743169,0.082573656,0.105694279,0.172307692,0.035418583,7.248395902,55.12448,0.142895463,28.80468244,762705.9109,0.0,1.509213214,48.04950574,6.351480336,0.0,0.115441776,0.0,7569,2174,2152,0.145329634,0.121152068,0.210037175,0.116171004,0.065777369,0.010119595,0.06830855,0.012546468,0.0,0.8616,0.010119595,0.178656756,0.769114991,0.085490668,0.033112583,0.0,0.035219747,0.077062011,0.045539033,0.039498141,45.36774299,0.338495575,0.783458845,60.0,0.016666667,0.083333333,0.816666667,0.083333333,0.016666667,0.0,1.65,0.0,0.0,0.016666667,0.083333333,0.0,0.083333333,0.033333333,0.316666667,0.05,0.033333333,0.016666667,0.05,0.016666667,0.033333333,0.0,0.25,0.216666667,0.266666667,1.0,0.316666667,1.0,7299,34.8,99.3,60.7,14.6,46.1,0,0,0,0,1,3,0.292303836,0.21559288,0.290674354,0.002005515,0.130859865,0.000376034,0.058034595,0.099,0.823,21.0,13.0,8.0,7299,0.099,0.823,Station 26 - 1st Due,OCCOQUAN,Dale City,Kerrydale,1937,1472,329,22,26,1,46,75,136,70,191,60,Primary Fire Station - Station 26,3,1,32,25,134,10,46,2.4,1,0
51153901219,0.268341526,0.017172086,0.041395826,0.052931446,0.01172871,0.02247191,0.036045877,0.189695977,0.177435897,0.013923421,7.292614208,55.12664,0.147216262,24.07226512,515819.3126,0.033834704,0.536925088,118.8201122,3.99017824,0.0,0.103988175,0.0,5493,2011,1961,0.012015292,0.026215183,0.048444671,0.0,0.00298359,0.0,0.0,0.0,0.0,0.0139,0.024863252,0.026465723,0.654092527,0.056227758,0.029893238,0.014590747,0.010676157,0.234519573,0.033146354,0.00917899,45.93677359,0.223888889,0.963954123,82.0,0.048780488,0.207317073,0.719512195,0.024390244,0.048780488,0.024390244,2.134146341,0.036585366,0.024390244,0.0,0.134146342,0.012195122,0.12195122,0.0,0.231707317,0.048780488,0.012195122,0.097560976,0.048780488,0.085365854,0.036585366,0.06097561,0.146341463,0.109756098,0.182926829,1.0,0.341463415,1.0,5376,49.8,92.6,62.7,32.6,30.1,0,0,0,1,6,2,0.095196044,0.685800071,0.090604027,0.002296008,0.066231014,0.000353232,0.053691275,0.061,0.991,4.0,13.0,3.0,5376,0.061,0.991,Station 26 - 1st Due,COLES,Manassas,Ridgedale,1551,1097,322,10,18,2,31,79,90,43,152,41,Primary Fire Station - Station 26,2,1,14,9,188,5,16,1.0,0,0
51153901221,0.601643666,0.182508916,0.051043429,0.03369187,0.014667817,0.028921795,0.06977826,0.100325632,0.174358974,0.0,7.300849727,55.71293,0.1750197,31.83791702,771008.2901,0.148232588,2.374604335,79.71700393,5.473842873,0.0,0.0,0.026145139,6449,2375,2318,0.137230578,0.070243449,0.312338223,0.086712683,0.301473684,0.0,0.008196721,0.026315789,0.0,0.4734,0.024,0.184277128,0.664371773,0.19535284,0.017211704,0.004876649,0.00831899,0.109868044,0.079378775,0.018119068,42.57573316,0.358975713,0.643200496,26.0,0.0,0.115384615,0.846153846,0.038461538,0.0,0.0,1.769230769,0.076923077,0.0,0.0,0.153846154,0.038461538,0.038461538,0.115384615,0.115384615,0.038461538,0.0,0.0,0.153846154,0.0,0.038461538,0.076923077,0.115384615,0.038461538,0.307692308,1.0,0.384615385,1.0,6410,34.3,78.6,49.8,16.5,33.3,1,1,0,1,3,2,0.172157279,0.434821112,0.235033652,0.002125399,0.078462628,0.001239816,0.069783918,0.093,0.574,7.0,10.0,2.0,6410,0.093,0.574,Station 14 - 1st Due,OCCOQUAN,Dale City,Woodbridge,1348,999,273,20,39,1,21,48,59,49,110,39,Primary Fire Station - Station 14,1,0,29,22,52,7,28,2.1,0,3
51153901222,0.42339939,0.150533537,0.053362573,0.116743472,0.004405286,0.103033772,0.053734756,0.130335366,0.174358974,0.0,7.318130874,55.95173,0.171749692,33.81133575,762272.3852,0.242340302,0.0,87.4659339,4.780141909,0.0,0.0,0.157746665,2624,924,908,0.062118902,0.087652439,0.237885463,0.109030837,0.010822511,0.0,0.0,0.033039648,0.000381098,0.4317,0.017316017,0.08218126,0.787022901,0.071755725,0.026717557,0.0,0.008396947,0.10610687,0.015418502,0.005506608,43.04654142,0.318277311,0.81814716,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.75,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.5,1.0,2553,38.6,109.4,55.1,18.4,36.7,0,0,0,0,0,0,0.162396383,0.533911078,0.161266014,0.001883949,0.066314996,0.00075358,0.066314996,0.099,0.855,0.0,4.0,1.0,2553,0.099,0.855,Station 14 - 1st Due,OCCOQUAN,Dale City,Woodbridge,585,281,53,2,7,0,11,23,25,14,42,7,Primary Fire Station - Station 14,2,0,7,5,12,2,11,1.9,0,0
51153901223,0.570067808,0.153278689,0.03799606,0.088383428,0.048724954,0.080831955,0.066515983,0.129157249,0.154871795,0.0,7.295777869,55.87334,0.178840553,33.29280021,950962.4761,0.253351136,1.054549243,80.49551526,5.429053165,0.0,0.0,0.162416641,6194,2196,2196,0.076364223,0.101549887,0.227686703,0.116575592,0.0,0.006830601,0.015027322,0.032331512,0.0,0.5423,0.0,0.071324127,0.686746988,0.058771672,0.035263003,0.0,0.007640317,0.211578019,0.054189435,0.022313297,44.01882221,0.311103723,0.854536648,33.0,0.03030303,0.212121212,0.696969697,0.060606061,0.03030303,0.03030303,1.666666667,0.303030303,0.0,0.333333333,0.0,0.0,0.060606061,0.0,0.181818182,0.0,0.0,0.090909091,0.090909091,0.0,0.03030303,0.333333333,0.151515152,0.151515152,0.242424242,1.0,0.363636364,1.0,6300,38.2,97.6,67.3,29.0,38.3,2,0,0,0,1,1,0.235502435,0.43131179,0.1798731,0.00073779,0.086173823,0.001328021,0.056514682,0.091,0.799,2.0,5.0,6.0,6300,0.091,0.799,Station 14 - 1st Due,OCCOQUAN,Dale City,Lake Ridge,1356,996,174,13,19,2,33,67,76,52,135,27,Primary Fire Station - Station 14,1,0,18,12,47,6,26,1.9,0,1
51153901224,0.483395697,0.110383536,0.066206897,0.1007109,0.049192364,0.059234731,0.047942002,0.170252572,0.206153846,0.004405286,7.26347541,55.69505,0.175484462,32.67403892,1003681.328,0.17945751,1.998385593,58.0515122,5.998653867,0.0,0.0,0.047319044,4276,1362,1362,0.060570627,0.065247895,0.116005874,0.022760646,0.0,0.0,0.013215859,0.010279001,0.0,0.2684,0.0,0.071800948,0.722361181,0.111555778,0.016008004,0.0,0.0,0.150075038,0.040381791,0.034508076,44.67480871,0.191025641,0.903180543,55.0,0.036363636,0.127272727,0.836363636,0.0,0.036363636,0.018181818,1.690909091,0.072727273,0.018181818,0.145454546,0.127272727,0.0,0.090909091,0.036363636,0.272727273,0.018181818,0.0,0.018181818,0.054545455,0.0,0.036363636,0.090909091,0.090909091,0.181818182,0.254545455,1.0,0.236363636,1.0,4352,38.7,93.5,72.6,29.3,43.4,2,0,0,0,2,0,0.253195784,0.493384167,0.115945279,0.001121328,0.082529715,0.0,0.045301637,0.065,0.956,2.0,3.0,3.0,4352,0.065,0.956,Station 14 - 1st Due,OCCOQUAN,Dale City,Lake Ridge,1123,864,158,12,14,6,26,52,63,24,111,28,Primary Fire Station - Station 14,0,0,26,7,134,8,34,3.0,0,0
51153901225,0.562185043,0.061681113,0.046142754,0.110258481,0.046933667,0.096996997,0.06853457,0.131223544,0.21025641,0.007936508,7.253598361,55.42487,0.174726004,31.78746501,997616.3484,0.106076174,2.900831599,50.01805552,6.267702966,0.0,0.0,0.0,4961,1764,1598,0.032453134,0.077806894,0.118898623,0.038798498,0.097505669,0.046485261,0.03379224,0.038172716,0.002015723,0.7182,0.094104308,0.129846527,0.71358305,0.105940219,0.02005297,0.0,0.045402951,0.11502081,0.03379224,0.040050063,37.98204361,0.369803371,0.913350838,69.0,0.014492754,0.028985507,0.927536232,0.028985507,0.014492754,0.0,1.739130435,0.028985507,0.0,0.0,0.057971014,0.028985507,0.043478261,0.043478261,0.275362319,0.0,0.0,0.028985507,0.028985507,0.043478261,0.0,0.028985507,0.15942029,0.231884058,0.202898551,1.0,0.260869565,1.0,4968,37.7,103.1,73.3,20.1,53.2,1,0,1,0,3,0,0.240820513,0.336615385,0.231589744,0.003076923,0.116512821,0.0,0.065846154,0.082,0.918,8.0,7.0,4.0,4968,0.082,0.918,Station 14 - 1st Due,OCCOQUAN,Dale City,County Center,1709,1438,189,10,29,4,23,45,64,35,89,24,Primary Fire Station - Station 14,1,0,22,10,136,4,35,2.0,0,0
51153901226,0.657894737,0.088032581,0.031372549,0.084985836,0.022650057,0.089862271,0.081453634,0.108709273,0.180512821,0.007311586,7.235578142,54.9336,0.135344865,26.69661762,606711.6747,0.0,2.19394247,52.61013047,5.762226532,0.0,0.138982299,0.0,6384,1778,1766,0.058427318,0.065162907,0.103624009,0.071347678,0.0,0.0,0.035107588,0.0,0.0,0.2999,0.006749156,0.082782499,0.76880787,0.050347222,0.02662037,0.0,0.008969907,0.14525463,0.07191393,0.025481314,40.43246445,0.412218045,0.94235589,48.0,0.020833333,0.041666667,0.854166667,0.083333333,0.020833333,0.020833333,1.6875,0.0625,0.0,0.020833333,0.125,0.041666667,0.0,0.020833333,0.1875,0.0,0.020833333,0.0,0.041666667,0.0,0.020833333,0.083333333,0.145833333,0.166666667,0.270833333,1.0,0.333333333,1.0,6355,35.2,103.4,56.9,15.7,41.2,2,0,0,1,2,2,0.250906225,0.255949567,0.253270292,0.003624901,0.166115051,0.001260835,0.063987392,0.069,0.934,4.0,7.0,8.0,6355,0.069,0.934,Station 18 - 1st Due,NEABSCO,Dale City,County Center,1370,941,203,15,24,3,31,59,77,46,133,24,Primary Fire Station - Station 18,1,1,27,14,62,5,22,1.6,3,1
51153901227,0.718539233,0.185191293,0.02759248,0.068596809,0.056187291,0.219365895,0.072215825,0.082908373,0.180512821,0.0,7.220422678,54.98349,0.13603319,28.89422644,638008.644,0.0,1.677083164,41.40129893,5.646458489,0.0,0.14039161,0.0,6079,1495,1495,0.092284915,0.115973022,0.128428094,0.059531773,0.0,0.009364548,0.031438127,0.00735786,0.001316006,0.621,0.0,0.102812963,0.674294671,0.163322884,0.013793103,0.003448276,0.028840125,0.11630094,0.085618729,0.02541806,41.73635719,0.276464435,0.788338,30.0,0.033333333,0.033333333,0.933333333,0.0,0.033333333,0.033333333,1.733333333,0.1,0.0,0.033333333,0.033333333,0.0,0.133333333,0.033333333,0.266666667,0.066666667,0.0,0.0,0.066666667,0.033333333,0.033333333,0.1,0.233333333,0.2,0.233333333,1.0,0.3,1.0,6181,33.3,107.3,65.8,14.2,51.7,2,1,0,0,1,0,0.416887543,0.235706172,0.20068156,0.001325256,0.08841348,0.001135933,0.048087846,0.082,0.804,0.0,8.0,14.0,6181,0.082,0.804,Station 18 - 1st Due,NEABSCO,Dale City,Lindendale,1371,1062,171,12,18,5,28,67,101,42,138,43,Primary Fire Station - Station 18,3,2,24,11,84,6,42,3.1,1,0
51153901228,0.757677106,0.166000615,0.032413989,0.08089922,0.074313409,0.160834132,0.07555488,0.101854667,0.180512821,0.012385568,7.193119945,54.85516,0.138941747,27.34081636,651737.8126,0.0,0.305452962,33.22590125,5.437051861,0.0,0.159274585,0.0,6578,1857,1857,0.092125266,0.08041958,0.117932149,0.031771675,0.0,0.003769521,0.039310716,0.007000539,0.001976285,0.5636,0.0,0.148952439,0.724208675,0.080890973,0.019343494,0.001172333,0.044255569,0.130128957,0.044695746,0.016155089,41.84431742,0.345989305,0.894135567,41.0,0.024390244,0.097560976,0.756097561,0.12195122,0.024390244,0.024390244,1.87804878,0.0,0.0,0.024390244,0.073170732,0.0,0.097560976,0.024390244,0.097560976,0.0,0.0,0.0,0.12195122,0.024390244,0.048780488,0.024390244,0.073170732,0.048780488,0.414634146,1.0,0.317073171,1.0,6474,36.2,90.1,65.4,17.7,47.7,0,0,0,0,4,1,0.323074495,0.309501263,0.202809343,0.001104798,0.104955808,0.000315657,0.05145202,0.087,0.876,2.0,3.0,15.0,6474,0.087,0.876,Station 17 - 1st Due,COLES,Dale City,Colony Woods,1127,862,201,13,25,0,23,41,77,47,122,29,Primary Fire Station - Station 17,1,0,26,14,100,7,10,0.9,0,0
